song_id	song_name	billboard	artists	popularity	explicit	song_type
69eoS6bEWWfMac4TL36UiM	Sweet Thing	('Sweet Thing', 'Rufus Featuring Chaka Khan')	{'6mQfAAqZGBzIfrmlZCeaYT': 'Chaka Khan', '1YLsqPcFg1rj7VvhfwnDWm': 'Rufus & Chaka Khan'}	40	False	Collaboration
5MxNLUsfh7uzROypsoO5qe	Dream On	('Dream On', 'Aerosmith')	{'7Ey4PD4MYsKc5I2dolUwbH': 'Aerosmith'}	76	False	Solo
6hsQO3hz648zS7t2QyUpfz	Can't Hide Love	("Can't Hide Love", 'Earth, Wind & Fire')	{'4QQgXkCYTt3BlENzhyNETg': 'Earth, Wind & Fire'}	51	False	Solo
74DrA5fFoGSy4xgkZarZtP	Dream Weaver	('Dream Weaver', 'Gary Wright')	{'3z6Uf5IZkN4TogRpRpgD84': 'Gary Wright'}	55	False	Solo
0Ku4H5iDJZnsClOF16le4g	Lorelei	('Lorelei', 'Styx')	{'4salDzkGmfycRqNUbyBphh': 'Styx'}	31	False	Solo
0i5HtqKaBgIpAC7N0kknqu	Deep Purple	('Deep Purple', 'Donny & Marie Osmond')	{'7d8R11w4QG2ihJeTaZq37F': 'Donny & Marie Osmond'}	15	False	Solo
7GotpGTtyaR4S5Km4PgspY	Action	('Action', 'Sweet')	{'3JaAGmSTpJK35DqWrDUzBz': 'Sweet'}	23	False	Solo
0cQXUbbYH4FcDN1M13oxMw	Money Honey	('Money Honey', 'Bay City Rollers')	{'3r9TXuXfOUxXjgYgAR0fP8': 'Bay City Rollers'}	9	False	Solo
5jsDEUau5fHgA3PNMFbLKa	Forever Lovers	('Forever Lovers', 'Mac Davis')	{'6HX8AbXUFaYRtlqKb4CCo0': 'Mac Davis'}	8	False	Solo
14yYV4T8YY8HJhZF4e9Ipi	Love & Understanding (Come Together)	('Love And Understanding (Come Together)', 'Kool & The Gang')	{'3VNITwohbvU5Wuy5PC6dsI': 'Kool & The Gang'}	5	False	Solo
5qg2z01CBGImjdNUkkrgMe	Arms of Mary	('Arms Of Mary', 'Sutherland Brothers And Quiver')	{'1QoYcmEu5DiUAmmsFYNYBG': 'Ron Albert', '7GNO2xlmnh1VmZAxkI8Mdl': 'Howle Albert', '4PZTf9tGxAD1uxpVmV5zMH': 'Sutherland Brothers & Quiver'}	27	False	Collaboration
4YHFkUf0KTaBbRxED9nGAg	He's A Friend	("He's A Friend", 'Eddie Kendricks')	{'2Uuon75BhnuuxdKLYn4wHn': 'Eddie Kendricks'}	30	False	Solo
32TVpiLS85SVN3lvE6pN96	Heavy Love	('Heavy Love', 'David Ruffin')	{'3FZn8Z2B7mfaSOU8NE62KR': 'David Ruffin'}	12	False	Solo
4mmWv18Tz155oy6x7PEe3q	I'm Mandy Fly Me	("I'm Mandy Fly Me", '10cc')	{'6i6WlGzQtXtz7GcC5H5st5': '10cc'}	38	False	Solo
5nNGkaimgzXHmDyiDjSks9	Fopp	('Fopp', 'Ohio Players')	{'6m30rs1IQqnWqV5nKMpU7U': 'Ohio Players'}	6	False	Solo
3otKLCj4HlHBstoh4l7a0w	I Thought It Took A Little Time (But Today I Fell In Love)	('I Thought It Took A Little Time (But Today I Fell In Love)', 'Diana Ross')	{'3MdG05syQeRYPPcClLaUGl': 'Diana Ross'}	17	False	Solo
7MHrDZRguI970zohSaQrzF	Jealousy	('Jealousy', 'Major Harris')	{'0mpVqJaKwg11LdSRrvI0PL': 'Major Harris'}	7	False	Solo
2nUdP86O3XTrrsz4KItvQV	Let's Make a Baby	("Let's Make A Baby", 'Billy Paul')	{'187xgSpsFH8mMbAcoCW0zE': 'Billy Paul'}	30	False	Solo
0AQqrtK1pULuwZUXhwaaDz	All By Myself	('All By Myself', 'Eric Carmen')	{'2ekjTXgjxbWwBX5lTAj4DU': 'Eric Carmen'}	60	False	Solo
3FMaoRyUZ07NQIMlCDAEOi	Love Hurts	('Love Hurts', 'Nazareth')	{'6fvN9GmMCVKb5LY0WsnjFP': 'Nazareth'}	47	False	Solo
53Pun4aCDqLIFFb47axzZ2	Looking for Space	('Looking For Space', 'John Denver')	{'7EK1bQADBoqbYXnT4Cqv9w': 'John Denver'}	40	False	Solo
5x9xxVr7nJ9xMfDIW02Nv3	Theme From S.W.A.T.	('Theme From S.W.A.T.', 'Rhythm Heritage')	{'2ZGlJUO9hdjZEvl710OpVX': 'Rhythm Heritage'}	27	False	Solo
26arZyeKDvJc6pqjhayXNI	Hey Baby	('Hey Baby', 'Ted Nugent')	{'21ysNsPzHdqYN2fQ75ZswG': 'Ted Nugent'}	42	False	Solo
1nxgnG63hvc87iBLEvCuHS	Only Love Is Real	('Only Love Is Real', 'Carole King')	{'319yZVtYM9MBGqmSQnMyY6': 'Carole King'}	34	False	Solo
2hMTVA8FM1SvBSMdWYjwtf	You Are Beautiful	('You Are Beautiful', 'The Stylistics')	{'2O0Hw1WSMbskB5tD9aWah3': 'The Stylistics'}	15	False	Solo
3nYDkbQir4bjV42IP1mGl8	Love Hangover	('Love Hangover', 'The 5th Dimension')	{'1UUYAQ9LiRsZF0ZukQNWXM': 'The 5th Dimension'}	13	False	Solo
4lClAt28Fc38DPbOg40aBn	Mighty High	('Mighty High', 'Mighty Clouds Of Joy')	{'1i6bV1rRKRPTyssKZuLfwS': 'Mighty Clouds Of Joy'}	5	False	Solo
6LcfzH5dPChuatndYf4Ygu	Tell The World How I Feel About 'Cha Baby**	("Tell The World How I Feel About 'Cha Baby", 'Harold Melvin And The Blue Notes')	{'438JBZR1AR0l04AzcYW9gy': 'Harold Melvin & The Blue Notes'}	23	False	Solo
4VZoS4UevQIXbvEENjJYDA	We Can't Hide It Anymore	("We Can't Hide It Anymore", 'Larry Santos')	{'1NC7ffVNItOILMCj1vw2cB': 'Larry Santos'}	12	False	Solo
5FmI3OB8tuHIP2j7WogSnr	Tangerine	('Tangerine', 'The Salsoul Orchestra')	{'0m04NLVsIfjqZMBfw7vTf4': 'The Salsoul Orchestra'}	20	False	Solo
1i7cBoHuKzxx8BOuwO4pjC	You'll Lose a Good Thing	("You'll Lose A Good Thing", 'Freddy Fender')	{'0SNdq9iJyup4XY6JbNHbt6': 'Freddy Fender'}	9	False	Solo
0vkcukEmpapRf52fTovIVj	Love Fire	('Love Fire', 'Jigsaw')	{'29NJ6VbDPYhqdXXANEwHc7': 'Jigsaw'}	11	False	Solo
60gWi33R46CPTojnbdmwEr	Junk Food Junkie	('Junk Food Junkie', 'Larry Groce')	{'2z9Y52xPb933l5cs0GNvnc': 'Larry Groce'}	0	False	Solo
5hmXkkj1RmTx2y2furGlzX	Hit the Road Jack	('Hit The Road Jack', 'Stampeders')	{'39uv7qSNwIoaAtWNioWnxp': 'Stampeders'}	19	False	Solo
2fI2sJoqmftnGJi5tC1pyT	There Won't Be No Country Music (There Won't Be No Rock 'N' Roll)	("There Won't Be No Country Music (There Won't Be No Rock 'N' Roll)", 'C.W. McCall')	{'0iTkPxRldzi5lmS6qZ70JV': 'C.W. McCall'}	25	False	Solo
1gpQMd0R3blMSn8vhXU0Uu	Mozambique	('Mozambique', 'Bob Dylan')	{'74ASZWbe4lXaubB36ztrGX': 'Bob Dylan'}	40	False	Solo
7KUHpRlZQR91SLflhsQCg9	Fanny (Be Tender With My Love)	('Fanny (Be Tender With My Love)', 'Bee Gees')	{'1LZEQNv7sE11VDY3SdxQeN': 'Bee Gees'}	47	False	Solo
6lILD13j0qLxQTFI7Hk31g	Ophelia	('Ophelia', 'The Band')	{'4vpDg7Y7fU982Ds30zawDA': 'The Band'}	30	False	Solo
0cqh5DPUXvg7IHmHwLUC0C	Here, There and Everywhere	('Here, There And Everywhere', 'Emmylou Harris')	{'5s6TJEuHTr9GR894wc6VfP': 'Emmylou Harris'}	40	False	Solo
5ePfDtmnAKijuUcLnSCXZf	Queen of Clubs	('Queen Of Clubs', 'KC And The Sunshine Band')	{'3mQBpAOMWYqAZyxtyeo4Lo': 'KC & The Sunshine Band'}	22	False	Solo
6Qb7gtV6Q4MnUjSbkFcopl	50 Ways to Leave Your Lover	('50 Ways To Leave Your Lover', 'Paul Simon')	{'2CvCyf1gEVhI0mX6aFXmVI': 'Paul Simon'}	66	False	Solo
5qHp6VZFrrDodCgm6z1sMM	Cupid	('Cupid', 'Tony Orlando & Dawn')	{'72NXpYBIaTfEeAAsxXLs0P': 'Tony Orlando & Dawn'}	7	False	Solo
0lN3CCQxTSg8hxFHKhuL0B	Inseparable	('Inseparable', 'Natalie Cole')	{'5tTsrGPwQRWUsHR2Xf7Ke9': 'Natalie Cole'}	39	False	Solo
1vGaDyAHug4rFDhTJX73pT	Slow Ride	('Slow Ride', 'Foghat')	{'6x33CmZWo2Ve4hxYl2Craq': 'Foghat'}	54	False	Solo
1odzZRPb3CvbIT2xU5vFma	Venus	('Venus', 'Frankie Avalon')	{'5zNOI87gG4RttFmYAZWaxQ': 'Frankie Avalon'}	37	False	Solo
3kDeuqF5WkWFnrCdsXt3F1	Just You And I	('Just You And I', 'Melissa Manchester')	{'78udmCDNaDu5jqfVnBqwia': 'Melissa Manchester'}	6	False	Solo
5ftkCxdoFGmkXbm5zgu0lS	Double Trouble	('Double Trouble', 'Lynyrd Skynyrd')	{'4MVyzYMgTwdP7Z49wAZHx0': 'Lynyrd Skynyrd'}	42	False	Solo
0MYNeFsKpzBHwrJGfWZysV	Locomotive Breath	('Locomotive Breath', 'Jethro Tull')	{'6w6z8m4WXX7Tub4Rb6Lu7R': 'Jethro Tull'}	57	False	Solo
6Szw3sQC5Zssr15AJsUY9J	Love To Love You Baby	('Love To Love You Baby', 'Donna Summer')	{'2eogQKWWoohI3BSnoG7E2U': 'Donna Summer'}	43	False	Solo
3wtMkvedoWMQ3XTKv7tqcZ	Love Is The Drug	('Love Is The Drug', 'Roxy Music')	{'3fhOTtm0LBJ3Ojn4hIljLo': 'Roxy Music'}	58	False	Solo
1xXNrpcZ7UyKVWiI6GEc75	The Jam	('The Jam', 'Graham Central Station')	{'1OGcRXAY9iO4egWiIBqX8F': 'Graham Central Station'}	44	False	Solo
2hCz7D24Sajjsfspg1PMJx	Scotch on the Rocks	('Scotch On The Rocks', 'The Band Of The Black Watch')	{'2RzxvMY8L1Na0BelAbih6J': 'Band of the Black Watch'}	7	False	Solo
5Rc4qU7yBLRrSiQbzqFzA2	Once a Fool	('Once A Fool', 'Kiki Dee')	{'4b4IZJ8ClQ3LayffEW061s': 'The Kiki Dee Band', '4vjGlQWexbru6aOUCLTVir': 'Kiki Dee'}	5	False	Collaboration
5VU6nvX3BqkqBmOJ2d9vhW	I Write The Songs	('I Write The Songs', 'Barry Manilow')	{'3alW3LYQS8K29z8C8NSLIX': 'Barry Manilow'}	48	False	Solo
6U9QQlA8x0lLpsQJHhMfxl	Love Lifted Me	('Love Lifted Me', 'Kenny Rogers')	{'4tw2Lmn9tTPUv7Gy7mVPI4': 'Kenny Rogers'}	35	False	Solo
3AdX0KdVoMBqe82b19rWAU	Times Of Your Life	('Times Of Your Life', 'Paul Anka')	{'7ceUfdWq2t5nbatS6ollHh': 'Paul Anka'}	42	False	Solo
714hERk9U1W8FMYkoC83CO	You Sexy Thing	('You Sexy Thing', 'Hot Chocolate')	{'72VzFto8DYvKHocaHYNWSi': 'Hot Chocolate'}	70	False	Solo
6zwOQNYl1gdugyxK3bC4oC	Take It Like A Man	('Take It Like A Man', 'Bachman-Turner Overdrive')	{'5q4AzEtCoYJyXjMMoEkSU5': 'Bachman-Turner Overdrive'}	23	False	Solo
2Jok6fkKmcP7Lp7XLzQ1wj	Hold Back the Night	('Hold Back The Night', 'The Trammps')	{'1zgNpeHQe8GulzfVkYP2VK': 'The Trammps'}	36	False	Solo
5HfZ3JdxnQJp3r0gKH9ssc	Train Called Freedom	('Train Called Freedom', 'South Shore Commission')	{'4Qwj0kkTlEB8krqjXtxlpd': 'South Shore Commission'}	0	False	Solo
19DQhhlWfGtKp6syikHkpN	The Call	('The Call', 'Anne Murray')	{'7d7q5Y1p2QWS4QRAhTQR5E': 'Anne Murray'}	6	False	Solo
6dGWq08LXuIw6T2oUeHECh	Convoy	('Convoy', 'C.W. McCall')	{'0iTkPxRldzi5lmS6qZ70JV': 'C.W. McCall'}	55	False	Solo
2pkWVeXv2I6hrrbZbcXMwx	Wake Up Everybody (Part 1)	('Wake Up Everybody (Part 1)', 'Harold Melvin And The Blue Notes')	{'438JBZR1AR0l04AzcYW9gy': 'Harold Melvin & The Blue Notes'}	0	False	Solo
76rxWoSaSEDdSPoGmt7INL	The Homecoming	('The Homecoming', 'Hagood Hardy')	{'2qbLM1AGCjpzC3PcOFMFU5': 'Hagood Hardy', '184MRGvNT4misAEJxtkBWi': 'Richard Abel'}	4	False	Collaboration
4QTRA2WSXCahYOeRuOcY8J	Love Me Tonight	('Love Me Tonight', 'Head East')	{'55UamRmLvoS6q7iWPzUrCC': 'Head East'}	27	False	Solo
2x6pbpjVGjiWCcH89IK8AX	Breaking Up Is Hard to Do	('Breaking Up Is Hard To Do', 'Neil Sedaka')	{'5N6GwJzOcOY5kv8p0NjhYL': 'Neil Sedaka'}	56	False	Solo
0SvROJ3KYQVlFSdA5cjk6S	Squeeze Box	('Squeeze Box', 'The Who')	{'67ea9eGLXYMsO2eYQRui3w': 'The Who'}	39	False	Solo
785Zx8MzinYPVssPaktKoG	Tracks of My Tears	('Tracks Of My Tears', 'Linda Ronstadt')	{'1sXbwvCQLGZnaH0Jp2HTVc': 'Linda Ronstadt'}	31	False	Solo
0FMvskChcKWVnzTb66EV7S	Banapple Gas	('Banapple Gas', 'Cat Stevens')	{'08F3Y3SctIlsOEmKd6dnH8': 'Yusuf / Cat Stevens'}	20	False	Solo
5W5FVsgGCe3T9nIMkiXqNo	Sing a Song	('Sing A Song', 'Earth, Wind & Fire')	{'4QQgXkCYTt3BlENzhyNETg': 'Earth, Wind & Fire'}	52	False	Solo
4KWgms1Z4m3CwZhYRdMn3o	Rattlesnake	('Rattlesnake', 'Ohio Players')	{'6m30rs1IQqnWqV5nKMpU7U': 'Ohio Players'}	8	False	Solo
24Lf7wARfUvBputrHP7Rvt	Keep Holding On	('Keep Holding On', 'The Temptations')	{'3RwQ26hR2tJtA8F9p2n7jG': 'The Temptations'}	6	False	Solo
4qlDKGpipmFrByUOizEeDu	Make Me Smile (Come up and See Me)	('Make Me Smile (Come Up And See Me)', 'Steve Harley And Cockney Rebel')	{'3dS8rLINyM7EYuMXryXJym': 'Steve Harley', '6EL5GD53kaaVgJCHgdtdLz': 'Steve Harley & Cockney Rebel'}	34	False	Collaboration
777NOXupZkFdg8zlPMoVqc	Evil Woman	('Evil Woman', 'Electric Light Orchestra')	{'7jefIIksOi1EazgRTfW2Pk': 'Electric Light Orchestra'}	62	False	Solo
2i4nfMalkKDkp7wIwUImqT	Break Away	('Break Away', 'Art Garfunkel')	{'6kEsKkXuE4olX7m3mNLZkS': 'Art Garfunkel'}	29	False	Solo
5glu1ju0BKB6GmlTYUmjRT	Renegade	('Renegade', 'Michael Murphey')	{'4jL1usPiGDK8TD46zJP4gu': 'Michael Martin Murphey'}	3	False	Solo
37dPgiT3cY5XFbG3Ldq7zv	Paloma Blanca	('Paloma Blanca', 'George Baker Selection')	{'2MGJBRRGEj9m6MxJIq7fLn': 'George Baker Selection'}	44	False	Solo
1W3wyRWQQAi1wZul4hlaeW	Somewhere In The Night	('Somewhere In The Night', 'Helen Reddy')	{'0Sq7oGrYEe0BDmb13wgjOO': 'Helen Reddy'}	1	False	Solo
31UBcyZkwJRy2ZV5XpMlxh	Lady Bump	('Lady Bump', 'Penny Mclean')	{'2EqPo7BwJq5UJsE5nWqgrk': 'Penny McLean'}	36	False	Solo
37ncw2kChEJzbmmKMzGAoE	January	('January', 'Pilot')	{'6PwcexHTG0qJWQQwp05Bpm': 'Pilot'}	36	False	Solo
2usj6EGRtG2fIo646SOG1h	I Am Somebody	('I Am Somebody', 'Jimmy James & The Vagabonds')	{'3bflLnRrSv2lbgQHyhFP7l': 'Jimmy James & The Vagabonds'}	4	False	Solo
1hRDHWWealh2Pk3fnpIe75	Love Rollercoaster	('Love Rollercoaster', 'Ohio Players')	{'6m30rs1IQqnWqV5nKMpU7U': 'Ohio Players'}	59	False	Solo
66mtlL5so9j2JctA8JV4xF	If I Only Knew	('If I Only Knew', 'Ozark Mountain Daredevils')	{'7jM2XoJBKhdL8oNnDr4re9': 'The Ozark Mountain Daredevils'}	11	False	Solo
16e1DJIznzArBOCSomdvSn	In France They Kiss on Main Street	('In France They Kiss On Main Street', 'Joni Mitchell')	{'5hW4L92KnC6dX9t7tYM4Ve': 'Joni Mitchell'}	36	False	Solo
0xteqn2z0YKK5KePkSbuXJ	Remember Me	('Remember Me', 'Willie Nelson')	{'5W5bDNCqJ1jbCgTxDD0Cb3': 'Willie Nelson'}	5	False	Solo
4WIXHaNkRHWLstwNrVpX0n	Since I Fell for You	('Since I Fell For You', 'Charlie Rich')	{'218kRJZ7FJs0hWIk8Ynzhz': 'Charlie Rich'}	4	False	Solo
6K0kK40E7PA2i9LsGmVCfK	Can the Can	('Can The Can', 'Suzi Quatro')	{'15jHZ1EZwmm2QDjKctvqJQ': 'Suzi Quatro'}	44	False	Solo
1LyoNDoAVyWqHWZNAzFYnE	Texas	('Texas', 'The Charlie Daniels Band')	{'12d4iIvTOk7JkI6ecvc3ca': 'The Charlie Daniels Band'}	27	False	Solo
18RfnQPWVNmROX7jCRcVZI	Fox On The Run	('Fox On The Run', 'Sweet')	{'3JaAGmSTpJK35DqWrDUzBz': 'Sweet'}	41	False	Solo
1JhpdM2PtIsKC0lrBTPSAK	Quiet Storm	('Quiet Storm', 'Smokey Robinson')	{'0h9smro0z3HqUbD94jotU8': 'Smokey Robinson'}	40	False	Solo
0I4NBICw3ljkcXuzYTAsTj	Chain Gang Medley	('Chain Gang Medley', 'Jim Croce')	{'1R6Hx1tJ2VOUyodEpC12xM': 'Jim Croce'}	30	False	Solo
45KgggFPYu2rrtOA1uigri	Let The Music Play	('Let The Music Play', 'Barry White')	{'3rfgbfpPSfXY40lzRK7Syt': 'Barry White'}	37	False	Solo
19jA8RUXJZIqoZEPehYpBf	I Love Music (Part 1)	('I Love Music (Part 1)', "The O'Jays")	{'5UloVKzUNJcjORzhhTWWiJ': 'The Karaoke Channel'}	0	False	Solo
7edb3y224ijzNLainP04XD	Take Me	('Take Me', 'Grand Funk Railroad')	{'0qEcf3SFlpRcb3lK3f2GZI': 'Grand Funk Railroad'}	24	False	Solo
1xJuHBhFgFMABE5SvES1Bk	Fly Away	('Fly Away', 'John Denver')	{'7EK1bQADBoqbYXnT4Cqv9w': 'John Denver'}	42	False	Solo
5J9tpJYLTtN6ygufTFoJ2n	Love or Leave	('Love Or Leave', 'The Spinners')	{'5fbhwqYYh4YwUoEs582mq5': 'The Spinners'}	18	False	Solo
5cAGsX0EzCqKuQr7nui6T7	Walk Away From Love	('Walk Away From Love', 'David Ruffin')	{'3FZn8Z2B7mfaSOU8NE62KR': 'David Ruffin'}	45	False	Solo
6BtZQNkSx8WB7tyvQNr2JM	Rock And Roll All Nite - Live	('Rock And Roll All Nite (live)', 'KISS')	{'07XSN3sPlIlB2L2XNcTwJw': 'KISS'}	27	False	Solo
46zLQVy33PqxeGrnCxhdpr	What's the Name of This Funk (Spider Man)	("What's The Name Of This Funk (spider Man)", 'Ramsey Lewis')	{'7Kfrmups2Z3ncDQmNS5jRc': 'Ramsey Lewis'}	9	False	Solo
6F0lIh4zqlgCZLDAk9BvBL	Close to You	('Close To You', 'B.T. Express')	{'67PmHOmt1tveILUtasiYAf': 'B.T. Express'}	7	False	Solo
1SwOj72CSMt2f9nxaOeIIZ	Sweet Loving Man	('Sweet Loving Man', 'Morris Albert')	{'4sFsq7NFJ0zz0uN3Zb6QJ9': 'Morris Albert'}	11	False	Solo
0WeJT7rCshvzK5BOBiAjBn	Country Boy (You Got Your Feet In L.A.)	('Country Boy (You Got Your Feet In L.A.)', 'Glen Campbell')	{'59hLmB5DrdihCYtNeFeW1U': 'Glen Campbell'}	21	False	Solo
4rBnrnqnI0tcjcNAFO6RZO	Over My Head	('Over My Head', 'Fleetwood Mac')	{'08GQAI4eElDnROBrJRGE0X': 'Fleetwood Mac'}	51	False	Solo
0NF4EK2PXB1HtlWVC9l0yb	Honey I	('Honey I', 'George McCrae')	{'6oV3BNm1Gj2GGgpYknc5TN': 'George McCrae'}	7	False	Solo
3hzy6KGLPjcIZX1ubuGLQv	Amazing Grace (Used To Be Her Favorite Song) - Live	('Amazing Grace (used To Be Her Favorite Song)', 'Amazing Rhythm Aces')	{'5wpS6LUdQYMoAreKITVtrH': 'Amazing Rhythm Aces'}	4	False	Solo
5wBB0bSW7UOPUqma2gi9TZ	Make Love to Your Mind	('Make Love To Your Mind', 'Bill Withers')	{'1ThoqLcyIYvZn7iWbj8fsj': 'Bill Withers'}	21	False	Solo
0hbSbEwYsd8Xq8XmDEaVfl	Once You Hit the Road	('Once You Hit The Road', 'Dionne Warwick')	{'2JSjCHK79gdaiPWdKiNUNp': 'Dionne Warwick'}	0	False	Solo
2lYe3AhO4dJhBMsvk9uBkw	That's the Way (I Like It)	("That's The Way (I Like It)", 'KC And The Sunshine Band')	{'3mQBpAOMWYqAZyxtyeo4Lo': 'KC & The Sunshine Band'}	43	False	Solo
4Gmdm6oRVwJgsM8gYnwRoE	Tenth Avenue Freeze-Out	('Tenth Avenue Freeze-out', 'Bruce Springsteen')	{'3eqjTLE0HfPfh78zjh6TqT': 'Bruce Springsteen'}	52	False	Solo
1WkE9eHkfggxOB8V7hw1R0	One Fine Day	('One Fine Day', 'Julie')	{'46CtU7bOSHT1S7x8uTUj1t': 'Julie Kerr'}	0	False	Solo
78zYiMv9yNTHgmm6kaUPCm	Saturday Night	('Saturday Night', 'Bay City Rollers')	{'3r9TXuXfOUxXjgYgAR0fP8': 'Bay City Rollers'}	51	False	Solo
0diddlAt6OytkMwLtt9bJJ	Back To The Island	('Back To The Island', 'Leon Russell')	{'6r1Xmz7YUD4z0VRUoGm8XN': 'Leon Russell'}	29	False	Solo
4KLGU4WmcXXEbDfQmpYSAP	Let's Do It Again	("Let's Do It Again", 'The Staple Singers')	{'7xGGqA85UIWX1GoTVM4itC': 'The Staple Singers'}	40	False	Solo
7JiPIxmjmMEpCGkO5eWYd4	Easy as Pie	('Easy As Pie', 'Billy "Crash" Craddock')	{'5UloVKzUNJcjORzhhTWWiJ': 'The Karaoke Channel'}	0	False	Solo
4Wr14AISsCuBGdkA6rids4	Fly Robin Fly	('Fly, Robin, Fly', 'Silver Convention')	{'5QHvbEwccF3WANUD5lEIuA': 'Silver Convention'}	44	False	Solo
7sZjGLNMrnxD8NsLfAkRX5	That's Why I Love You	("That's Why I Love You", 'Andrew Gold')	{'5fmvGUlMVgmnCn45f1he7d': 'Andrew Gold'}	5	False	Solo
3OTdVZksYEZo4liRhVUuXA	Funky Weekend	('Funky Weekend', 'The Stylistics')	{'2O0Hw1WSMbskB5tD9aWah3': 'The Stylistics'}	17	False	Solo
6mK730jcYK6E0rBAi80M9L	You're Fooling You	("You're Fooling You", 'The Dramatics')	{'2W8UTum7bU7ue6m0r14H97': 'The Dramatics'}	9	False	Solo
6tH2LG0XVubhLPnKTXKgPD	Young Love	('Young Love', 'Ray Stevens')	{'7MpUvihmfilIxyN20kXwQj': 'Ray Stevens'}	3	False	Solo
3OgGwqxevY650JJL5CMlXF	We're on the Right Track	("We're On The Right Track", 'South Shore Commission')	{'4Qwj0kkTlEB8krqjXtxlpd': 'South Shore Commission'}	4	False	Solo
5Gxa3zKb3xoS9G0y4fJnP1	Tonight's The Night	("Tonight's The Night", 'S.S.O.')	{'5O3qjsn9NuTlIWWy6NBr6H': 'S.S.O', '0DaNHydyH8Te8FrV4kdQvH': 'The Sugar Sisters', '7hRUG5yBoxP9wUVzpot4xG': 'Douglas Lucas'}	10	False	Collaboration
4lTEyMw4bb25M6VIBsoIBt	Woman Tonight	('Woman Tonight', 'America')	{'35U9lQaRWSQISxQAB94Meo': 'America'}	34	False	Solo
6OfAaE2skMyNtZtzhlpA5q	Feelings	('Feelings', 'Morris Albert')	{'4sFsq7NFJ0zz0uN3Zb6QJ9': 'Morris Albert'}	42	False	Solo
7CeLaArWFHJ9CRCb9Qvhmu	Sky High	('Sky High', 'Jigsaw')	{'29NJ6VbDPYhqdXXANEwHc7': 'Jigsaw'}	35	False	Solo
3OAYLu4oGE4XuFw8beyIj8	Part Time Love	('Part Time Love', 'Gladys Knight And The Pips')	{'0TF2NxkJZPQoX1H53rEFM1': 'Gladys Knight & The Pips'}	15	False	Solo
4JjcCdm0RSPuvQWnZyrNkm	Nights On Broadway	('Nights On Broadway', 'Bee Gees')	{'1LZEQNv7sE11VDY3SdxQeN': 'Bee Gees'}	50	False	Solo
7llKPF9kvwmwiwyX6Vm0FX	I Cheat the Hangman	('I Cheat The Hangman', 'The Doobie Brothers')	{'39T6qqI0jDtSWWioX8eGJz': 'The Doobie Brothers'}	22	False	Solo
1H7x0bYvO4rwUOb8fQXfEk	Island Girl	('Island Girl', 'Elton John')	{'3PhoLpVuITZKcymswpck5b': 'Elton John'}	40	False	Solo
5A8MC4deXvJKsEpvbiL4xr	For a Dancer	('For A Dancer', 'Prelude')	{'7FgVVts0RSNpmu1IQNJ4WJ': 'Prelude'}	3	False	Solo
7KdcZQ3GJeGdserhK61kfv	The Way I Want To Touch You	('The Way I Want To Touch You', 'Captain & Tennille')	{'7BEfMxbaqx6dOpbtlEqScm': 'Captain & Tennille'}	32	False	Solo
2t7nOIw5cbz12lyIgIaNDB	Down To The Line	('Down To The Line', 'Bachman-Turner Overdrive')	{'5q4AzEtCoYJyXjMMoEkSU5': 'Bachman-Turner Overdrive'}	21	False	Solo
74hrm9x1vxIW7mSZgeyG7J	Full of Fire	('Full Of Fire', 'Al Green')	{'3dkbV4qihUeMsqN4vBGg93': 'Al Green'}	37	False	Solo
0vDZTrAYGsbq1Zn5QwJ5F2	Play on Love	('Play On Love', 'Jefferson Starship')	{'3HC7NcxQx2Yk0fWoRKJ0xF': 'Jefferson Starship'}	24	False	Solo
3obrfotpr4kLCKiOu2GZ4Q	My Little Town	('My Little Town', 'Simon & Garfunkel')	{'70cRZdQywnSFp9pnc2WTCE': 'Simon & Garfunkel'}	47	False	Solo
0BRu4UHz7tBwWHItQ3zJCa	School Boy Crush	('School Boy Crush', 'AWB')	{'3tx8fyu3c4OBP5nejYtUOb': 'Average White Band'}	5	False	Solo
4puvdQnKsvpStBeW50PHR5	Free Ride	('Free Ride', 'Tavares')	{'3LfO03nEZMdWNHG2tLpMa0': 'Tavares'}	4	False	Solo
4delgtiKX7L3nsbC0exhCS	Fire on the Mountain	('Fire On The Mountain', 'The Marshall Tucker Band')	{'59QxeZBL6k9L4oJBGSyukd': 'The Marshall Tucker Band'}	57	False	Solo
0hZ3JWdTLt6nghIloAyIHM	Breakfast For Two	('Breakfast For Two', 'Country Joe McDonald')	{'4fsh5BPGWt8oGFUwQ6msCk': 'Country Joe McDonald'}	14	False	Solo
2EOUtaIm5jz5fQuzvTQvJZ	Our Day Will Come	('Our Day Will Come', 'Frankie Valli')	{'3CDKmzJu6uwEGnPLLZffpD': 'Frankie Valli'}	29	False	Solo
4qLl1iOMaSIaSMf2AIu7bG	Volare	('Volare', 'Al Martino')	{'7egNqIGRldMzifHoh8pib6': 'Al Martino'}	7	False	Solo
0ECb9RUQflv1jIQ7CYr8zN	Christmas for Cowboys	('Christmas For Cowboys', 'John Denver')	{'7EK1bQADBoqbYXnT4Cqv9w': 'John Denver'}	15	False	Solo
3tYadzVgDqad92AVugW8jh	Going Down Slowly	('Going Down Slowly', 'The Pointer Sisters')	{'2kreKea2n96dXjcyAU9j5N': 'The Pointer Sisters'}	13	False	Solo
