artist_id	name	followers	popularity	artist_type	main_genre	genres	image_url
3fn8lZLy7Q61AXCWWPYC4B	Derek Minor	83629	56	band	christian hip hop	['christian hip hop', 'christian trap']	https://i.scdn.co/image/1528a2b8a55f29733ef2ffd26286e68950a3afd8
2VdhtgJVCayzvFtnq98XJn	Doomtree	40251	42	-	abstract hip hop	['abstract hip hop', 'minnesota hip hop', 'underground rap']	https://i.scdn.co/image/3d905096e5579fb1a789a847661c1a9ec2988705
5NdUTFuHVuNQRmtdyHtFFT	Sweet & Lynch	4064	17	band	-	[]	https://i.scdn.co/image/5a485c6213ce50ec332006005d6d0b352410a7c5
0wLTr1d2L3786ukQkTbVSn	Lynch	34	3	-	-	[]	https://i.scdn.co/image/0de8fac9c9c3158983e29f65f6c06d8e4cb2b27c
4I2BJf80C0skQpp1sQmA0h	Belle & Sebastian	423359	63	band	alternative rock	['alternative rock', 'anti-folk', 'baroque pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'pop rock', 'scottish indie', 'scottish rock', 'singer-songwriter', 'twee pop']	https://i.scdn.co/image/952e0b99a4e4cb1f9558eef99d5a928fc5100d90
3XxxEq6BREC57nCWXbQZ7o	Jamie Cullum	350559	64	singer	adult standards	['adult standards', 'neo mellow', 'vocal jazz']	https://i.scdn.co/image/d9c871156ab6f80f170e1d3ac6e8bf2d257889a7
6BrvowZBreEkXzJQMpL174	Hardwell	2951384	77	DJ	big room	['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']	https://i.scdn.co/image/e05412842611fdfaf64b65acfd5d46a7da265b46
31z9f9AyPawiq0qlBO1M3i	Ryan Bingham	142299	60	singer	alternative country	['alternative country', 'new americana', 'outlaw country', 'red dirt', 'roots rock', 'texas country']	https://i.scdn.co/image/1158d7eda1afdf946e36489ce42455ad6412aa58
2UhHLKzq979iTCkLFurmef	Jason Nelson	49787	46	-	gospel	['gospel']	https://i.scdn.co/image/096fca2a74635bca628f5b20ec65f0b95969053c
31jvzuB4ikftPQZJwrYfCF	Enter Shikari	266197	61	band	nintendocore	['nintendocore', 'trancecore', 'uk metalcore', 'uk post-hardcore']	https://i.scdn.co/image/6b151ccec3027420cc488bb508e71ac699001e2c
1R84VlXnFFULOsWWV8IrCQ	Panda Bear	136129	56	band	art pop	['art pop', 'chamber pop', 'chillwave', 'collage pop', 'dream pop', 'experimental pop', 'folk-pop', 'freak folk', 'garage psych', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'new rave', 'noise pop', 'noise rock', 'nu gaze']	https://i.scdn.co/image/6ec592a49aa51347c486621fb2382a91db58308b
34XlPCFfB4vT7P1ekWq9Jc	Guster	105733	54	band	boston rock	['boston rock', 'indie folk', 'indie pop', 'modern rock', 'neo mellow', 'pop rock']	https://i.scdn.co/image/22019e37540fd1a2526660a1ca0b506e68d00c6d
1peH5tSqnYm8W6Bo3I5egE	Kat Dahlia	238890	59	singer	hip pop	['hip pop', 'miami hip hop', 'pop']	https://i.scdn.co/image/1e7d573d5180ea72142cf976ba724fb6914d9dca
0sNgjo2IC4YgJr6MF1bFS0	Cody Canada & The Departed	11011	31	-	outlaw country	['outlaw country', 'red dirt', 'texas country']	https://i.scdn.co/image/7ebdbfb888c3dfa21d2091c289dd60883871f816
2w6slVluzWlwADP8aB5yz5	Palisades	100802	61	-	metalcore	['metalcore', 'post-screamo', 'screamo', 'trancecore']	https://i.scdn.co/image/c08ebadd5bf942c4254791767156a5a527a23d43
0OcclcP5o8VKH2TRqSY2A7	Howard Shore	293243	69	-	canadian classical	['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']	https://i.scdn.co/image/f1bd298aaab4aba37200aa5af327b64cc82cd6de
6o9xKW19ss2V0uDi8TeokR	The Invisible Singer	18	24	-	-	[]	https://i.scdn.co/image/27c7a56d05e5e811ededeaaecdca6cd68f9e07f4
7Hv1GlNkBy4muBAWYOlfpz	The Robertsons	4007	9	-	-	[]	https://i.scdn.co/image/65fdd6efb31c14ebcb19499d875a8336c8d66f0f
3CIRif6ZAedT7kZSPvj2A4	She & Him	333124	53	duo	anti-folk	['anti-folk', 'folk-pop', 'indie folk', 'indie pop']	https://i.scdn.co/image/a5d83870c86c16e65a762a477d6934574d2ec0d6
1DLBs2535MM32RYqirYYY4	Starbomb	183932	59	band	antiviral pop	['antiviral pop', 'comic', 'otacore']	https://i.scdn.co/image/366f478029726e0b79fd0f564276afa24023ebfb
79D4dipwR6scV8AN3dm7gW	Seth MacFarlane	43653	50	singer	-	[]	https://i.scdn.co/image/5e66a726c5aa7491dbcbc01af97790800566865d
0ZcJXldoq09BRIMl0Qh1Vm	Dave Koz	52716	54	-	jazz saxophone	['jazz saxophone', 'smooth jazz', 'smooth saxophone']	https://i.scdn.co/image/3528203170f2f13718cfec8cd3c36b98d825016f
3HJIB8sYPyxrFGuwvKXSLR	TV On The Radio	382723	62	band	alternative dance	['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop', 'stomp and holler']	https://i.scdn.co/image/b13e733ea4dad41a53bf1b4eedb8ba6ca8d3dc84
31HpswGOiF0Mc2wm11sIoN	Copeland	69564	47	-	dreamo	['dreamo', 'emo', 'piano rock', 'pop punk']	https://i.scdn.co/image/6d10e1384de742029cd6b703a97cfa1f600a23ee
2E5E5eAP6yDhZ7EHc0Evr7	Jamie Grace	185392	50	singer	ccm	['ccm', 'christian alternative rock', 'christian music', 'worship']	https://i.scdn.co/image/d49155d2208b8c6df9a1c22523a87c6a41641a80
6kQB2RN7WwryMdJ1MoQh1E	The Ghost Inside	177374	56	band	deathcore	['deathcore', 'melodic hardcore', 'melodic metalcore', 'metalcore', 'screamo']	https://i.scdn.co/image/68b2a0c58963a3c2aafb7a1ef91b27835d6bcf19
14r9dR01KeBLFfylVSKCZQ	Damien Rice	761538	66	singer	acoustic pop	['acoustic pop', 'folk-pop', 'indie folk', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']	https://i.scdn.co/image/2e30a95ed5539cc08cc339439a596db30304d31a
1W2FTsCUlviVRhHNjZwWiN	Brooke Fraser	92112	50	singer	christian music	['christian music', 'nz pop', 'worship']	https://i.scdn.co/image/795af2f5e1417fa9fbbfda1c7f72dfc68260a9bd
23wEWD21D4TPYiJugoXmYb	Thalía	2144548	75	singer	dance pop	['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']	https://i.scdn.co/image/31e4101435bf7b838ed07676fdfc41b00f81fb12
7EKqpEerzxJ1rOu1gRNMJa	Hail Mary Mallon	32598	43	band	abstract hip hop	['abstract hip hop', 'alternative hip hop', 'minnesota hip hop', 'underground rap']	https://i.scdn.co/image/d9319b115eec263b7f922f18067dd016e822042c
5nPOO9iTcrs9k6yFffPxjH	Röyksopp	524709	64	duo	alternative dance	['alternative dance', 'big beat', 'downtempo', 'electronic', 'electropop', 'new rave', 'trip hop']	https://i.scdn.co/image/bfe338d98a94352e21802f3ee62ca518e088c558
7gRhy3MIPHQo5CXYfWaw9I	Azealia Banks	518032	62	rapper	bmore	['bmore', 'dance pop', 'escape room', 'hip house', 'hip pop', 'lgbtq+ hip hop', 'new rave', 'pop', 'trap queen']	https://i.scdn.co/image/d08b993548a00a5a535e20c9c2aff7b6287dfb1e
5L3QTPofDwMPGlNnQkyHK1	Job For A Cowboy	115450	45	band	deathcore	['deathcore', 'deathgrind', 'mathcore', 'melodic metalcore']	https://i.scdn.co/image/310ae2829f7322fd8e037fae61bf0a93c97b28d2
1Agf8ZtreYoKAXgpeAd7GA	VaShawn Mitchell	119063	50	singer	gospel	['gospel', 'praise']	https://i.scdn.co/image/ec4aed8eaa228c363bb44f5606121229c4276b1b
2DuJi13MWHjRHrqRUwk8vH	Knife Party	760439	65	band	australian dance	['australian dance', 'big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']	https://i.scdn.co/image/a8ccad26c518b156798bb7380fb4617f6773af14
0g5OkLnQogzLrT9s5vw6kl	Phillips, Craig & Dean	137606	53	band	anthem worship	['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']	https://i.scdn.co/image/c55be344978d51c9f3e6aada552844b05a268684
1z26dqCz3PySR4G7HWsn93	Over The Rhine	21619	38	-	ectofolk	['ectofolk', 'folk', 'folk-pop', 'indie folk', 'lilith']	https://i.scdn.co/image/dc6c4f672ab826e8c0bf7bd81afed4647dd63ae1
4EMtGVFvfCSrEmWaGV0roE	Theophilus London	99197	60	singer	alternative hip hop	['alternative hip hop']	https://i.scdn.co/image/3f5e6d5e88e7ea0aa370edbb36704c90463021a4
7F1K4WlMshx23V2TTz4KwV	Cavalera Conspiracy	149638	43	band	alternative metal	['alternative metal', 'death metal', 'groove metal', 'latin metal', 'metal', 'nu metal', 'rap rock', 'speed metal', 'thrash metal']	https://i.scdn.co/image/ef1cd8a9bd0c90a745fc174721b0f37d8f10532c
1wUmdemiR9Dxw8A2el365A	Stalley	108196	49	rapper	alternative hip hop	['alternative hip hop', 'hip hop', 'soul flow', 'southern hip hop', 'trap music', 'underground hip hop']	https://i.scdn.co/image/8acce31bc909dab975fb9290fe4707307c41a017
7AZwAitWq1KcFoIJhRWb6V	Deerhoof	54218	42	band	bay area indie	['bay area indie', 'experimental pop', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']	https://i.scdn.co/image/6960c77dfed072a2ec389531ac0b475c00751233
3IstlZaHyUP9SONpulb4SM	Chris Webby	265611	68	rapper	deep underground hip hop	['deep underground hip hop', 'hip hop', 'indie pop rap', 'pop rap', 'rap']	https://i.scdn.co/image/727b71ce6d099d35e78b2ab49c7bfbe8be4acd69
3OftZbLfcqulxWNZMX8zLI	Wade Bowen	84592	54	singer	outlaw country	['outlaw country', 'red dirt', 'texas country']	https://i.scdn.co/image/12bfee1f24e00d74f4ecfcd9c27157002d7c098d
6YXarbjg36ODFPez0PnOlD	At The Gates	129607	49	-	death metal	['death metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'metal', 'speed metal', 'swedish death metal', 'swedish metal']	https://i.scdn.co/image/de3a0d6ea14ca80297d873b0db4bc37f9e477274
0T7J61YgErxSH8yuyggHJO	Stoney LaRue	94667	54	-	heartland rock	['heartland rock', 'outlaw country', 'red dirt', 'texas country']	https://i.scdn.co/image/9296f02aa516a0ed1fd27f50a085020f7430461a
7xsMZdxw6eEJXGTLZulONO	Rodney Carrington	74133	52	-	comedy	['comedy', 'comic', 'country', 'redneck']	https://i.scdn.co/image/ea7fe7bba8653f9d53c11d8f806efd78a2e5c7d5
66riGCPfih1Xqk81dDvpvf	Lagwagon	147262	57	band	melodic hardcore	['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk', 'socal pop punk']	https://i.scdn.co/image/0c6909ebb625beaecc7db219c02c997f1767894f
0YRwUbRxrawmnBdixwJi5W	Regulo Caro	1067914	69	-	banda	['banda', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']	https://i.scdn.co/image/c9ddaeaf8a86c49c90a194bdbbed0030aef12205
44wJRGNtWywCUJZug8FJg3	Unearth	95059	47	band	boston metal	['boston metal', 'deathcore', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal']	https://i.scdn.co/image/0f5124ec49fbf5b161aae3bf2caa65e13ba67b46
0DLoqaxhfWU5litFyzLqn8	People & Songs	18872	51	band	anthem worship	['anthem worship', 'ccm']	https://i.scdn.co/image/6057779e39ad8b91eaca7bfcb81a6f551644725b
5ZbRDyTYX4HhXveONcZQn2	Mystery Skulls	113836	58	-	otacore	['otacore', 'solipsynthm']	https://i.scdn.co/image/304787f1d8e0df5c69e98e13d04e6fcb5135604f
6P9fFbQ875B2bnmdiYwN9A	Kings Kaleidoscope	111065	58	band	anthem worship	['anthem worship', 'ccm', 'christian pop', 'christian uplift', 'indiecoustica', 'roots worship', 'world worship', 'worship']	https://i.scdn.co/image/98c97a299006fe4f30413d1f89dbff0d89cc0c4e
3B2PSZmAw3xz6cQ2XMXta7	Dorothy Norwood	22623	31	singer	contemporary gospel	['contemporary gospel', 'gospel', 'praise']	https://i.scdn.co/image/840a8be182886e937b758d1ca6e407d9ef395005
5Mq7iqCWBzofK39FBqblNc	Jessie Ware	462225	65	singer	british soul	['british soul', 'electropop', 'indie r&b', 'neo soul', 'pop', 'tropical house', 'uk pop']	https://i.scdn.co/image/86ce0e373cb29b60cbf072cc920563456e414753
29XOeO6KIWxGthejQqn793	Flying Lotus	469988	65	rapper	alternative hip hop	['alternative hip hop', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'indietronica', 'intelligent dance music', 'jazztronica', 'wonky']	https://i.scdn.co/image/eeb8b29fbdf6b259b70495ba52de0ee82a42e110
5q4eLKmqFVP0xII8087PHz	The Budos Band	87425	52	band	afrobeat	['afrobeat', 'ethio-jazz', 'funk', 'instrumental funk', 'soul']	https://i.scdn.co/image/4b52179771b234564c3536c3fa9e2a9ad8ce53c5
0L8jXe7QeS9oYUoXbANmX4	Jukebox The Ghost	100257	58	band	chamber pop	['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern rock', 'piano rock', 'stomp and holler']	https://i.scdn.co/image/109f11a63202723ccc9791e0a707ac9be1dd1a61
13FswnDmTIttTpiK9PS0BI	Army Of The Pharaohs	72826	51	band	hardcore hip hop	['hardcore hip hop', 'philly rap', 'underground rap']	https://i.scdn.co/image/fe6b0d7e4e076bd52c1027e7aeda7ba7848ee7c8
76S65NHJHrNy4JTrXHP2BH	Exodus	304423	53	band	crossover thrash	['crossover thrash', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']	https://i.scdn.co/image/debdc7de26fecf37fe63e61f0264d06a8f827298
1fpXM23IoNckJ7NDAm8YJQ	Mark Lanegan	134051	54	band	alternative rock	['alternative rock', 'garage rock', 'grunge', 'stoner rock']	https://i.scdn.co/image/b5303dbad7f98e8613862012a59be3768240d07d
3LqgxOMfONGBf034jekl9H	Forever Came Calling	17795	35	band	alternative emo	['alternative emo', 'anthem emo', 'easycore', 'pop emo', 'pop punk', 'socal pop punk']	https://i.scdn.co/image/beb351b33a116fd76d738d014f5e58e3ad683414
1J4ACYB6yMqd79q3rjskqs	Thurston Moore	47867	37	band	alternative rock	['alternative rock', 'lo-fi']	https://i.scdn.co/image/4eff91f2c94c004a94b30fbe79cb99ae2680a6cd
3Zj2B8yAi8gHoR8vpsPatZ	Gideon	48040	51	-	alabama metal	['alabama metal', 'christian hardcore', 'christian metal', 'deathcore', 'melodic hardcore', 'melodic metalcore', 'metalcore', 'screamo']	https://i.scdn.co/image/65e427b15b3ec6d555122fc25ba7e541d62319f4
55LHFEtIplWhsfyWZUwkf4	Foxygen	182398	59	band	alternative rock	['alternative rock', 'art pop', 'baroque pop', 'chamber pop', 'chillwave', 'experimental pop', 'folk-pop', 'freak folk', 'garage rock', 'indie folk', 'indie garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop']	https://i.scdn.co/image/f780908eccf4df03332c67ab6b02c1f03f54e05d
0pjLiK5qb4Zr0PWRNkdd2o	Gaither Vocal Band	80478	53	band	country gospel	['country gospel', 'louvor', 'southern gospel']	https://i.scdn.co/image/4cc8d37b0c241da75e44569ca0710741b46763b6
2EO56JK4txid1Pss9GVbOL	Stars	143891	50	band	canadian indie	['canadian indie', 'canadian pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop', 'stomp and holler']	https://i.scdn.co/image/3a19093be74b778f1cfb58052e6559b047a6b591
1XolQApHVLzp4L8AeOZ7nx	Sanctuary	28578	32	-	melodic thrash	['melodic thrash', 'metal', 'neo-trad metal', 'old school thrash', 'speed metal', 'thrash metal']	https://i.scdn.co/image/b38f4f63ab89ea648fb1df7a4ae6e6ad091c3da4
4YZ5ECfbM2xSTSQTJGBbO5	Gerard Way	235329	58	band	pop punk	['pop punk']	https://i.scdn.co/image/0fcdc3a5072a230d21827ac4ddf944b0bb08c4c4
4aEnNH9PuU1HF3TsZTru54	Caribou	379722	60	-	alternative dance	['alternative dance', 'chillwave', 'dance-punk', 'electronic', 'folktronica', 'indie pop', 'indie rock', 'indietronica', 'intelligent dance music', 'microhouse', 'modern rock', 'new rave', 'trip hop']	https://i.scdn.co/image/a25f22ee209a3be61b94be9da95bf7ec89c95d98
3hYtANQYrE6pd2PbtEyTIy	Los Tigres Del Norte	1289200	75	band	banda	['banda', 'grupera', 'norteno', 'regional mexican']	https://i.scdn.co/image/d1d6ac31792e0a83f3e36037342ea117b9537cc3
6aVjo0xHSiuW5hkasoYSR3	Melvins	175299	54	band	alternative metal	['alternative metal', 'alternative rock', 'doom metal', 'garage rock', 'grunge', 'industrial rock', 'noise rock', 'nu metal', 'post-hardcore', 'post-metal', 'punk', 'rock', 'sludge metal', 'stoner metal', 'stoner rock']	https://i.scdn.co/image/2e0358eaea83ed3fda3da6e3b5bb045c9ee5cdc1
6QgOGgahvXBHEEzpjbDsOj	Sanctus Real	162732	57	band	anthem worship	['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian rock', 'worship']	https://i.scdn.co/image/586c21b2feabdf3da80880f3ae650993cc3204d7
0ZWQOiDsRVjQXoSljCxraD	Nehruviandoom	24976	33	-	alternative hip hop	['alternative hip hop']	https://i.scdn.co/image/98da0b91a197463f9f90dab599239c41e6d973dd
1O10apSOoAPjOu6UhUNmeI	SBTRKT	543918	59	-	future garage	['future garage', 'indie r&b', 'indietronica', 'new rave']	https://i.scdn.co/image/8ab04be49872c10b658c800efb6ee662599e4590
17zyzKxYWmKPfhLtcI6n7d	Traci Braxton	9221	21	singer	-	[]	https://i.scdn.co/image/ed0a1a07850816023072047dd9aa39b69bc5b632
40CfCtMnEXvvCKk8J1DniP	Abigail Washburn	15170	38	singer	banjo	['banjo', 'progressive bluegrass']	https://i.scdn.co/image/29279e30eab758a9979871afbd9f7c79245d84ec
3Kp3JIAbuZ5sPDgjwgkl0f	Bela Fleck, Abigail Washburn	547	0	-	-	[]	https://i.scdn.co/image/1e4ef4391decc0f8780ef0e9515b4245987ced5c
2ka8z2lwkcp13fG8Wyv3xU	Béla Fleck	40478	48	band	banjo	['banjo', 'bluegrass', 'progressive bluegrass']	https://i.scdn.co/image/edff5f62a4a651a39ee9c7bf0e879f9c35f31756
6LG6fIvh2XpjqHUuR7NRtt	Texas Hippie Coalition	90959	48	band	alternative metal	['alternative metal', 'groove metal', 'nu metal']	https://i.scdn.co/image/9e052859bde1fd8d7976c4336640b6ee5c21942b
2bA2YuQk2ID3PWNXUhQrWS	Johnny Marr	76592	54	singer	britpop	['britpop']	https://i.scdn.co/image/dec8886737303a5255e897176795f192a4476560
3F4PBcfdeFdmxjRPS2UdMl	Tweedy	22204	36	band	alternative country	['alternative country']	https://i.scdn.co/image/e075a2a5d295ffa310020b0b08ea11f8b712a513
2LdMozrLZExZ27oOAnUgkb	Ex Hex	22808	39	band	alternative pop	['alternative pop', 'alternative rock', 'garage psych', 'gbvfi', 'indie punk', 'lo-fi', 'noise pop', 'preverb', 'riot grrrl']	https://i.scdn.co/image/f36bd69884865dfe284cb152a8e8702d0f6d2764
3YvQkjWJ5ykJVUNP7YbTy9	From Indian Lakes	51335	50	band	alternative emo	['alternative emo', 'dreamo', 'progressive post-hardcore']	https://i.scdn.co/image/96bf96cd973b2a9604ae0969a016422249e8ddf5
4kKaAWGdu6WW0W415RWaQA	South Park Mexican	380280	64	rapper	chicano rap	['chicano rap', 'dirty south rap', 'gangster rap', 'latin hip hop']	https://i.scdn.co/image/22799e5658a8a703a5300d27a1554918c58582c6
4htjQW3lgIwL6fEJlTOez4	Electric Wizard	142031	49	band	doom metal	['doom metal', 'psychedelic doom', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock', 'uk doom metal']	https://i.scdn.co/image/bee61096977bc59279c1a3145f4e32df6a5d7b96
7vdTrczuBydSrfUcoruaeX	Flying Colors	32356	41	-	neo-progressive	['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']	https://i.scdn.co/image/bd630ee11d5cf9c5560d5bc895b5940798ca68a2
7eJoJ37qDqiVGCXOYbzPyp	Trigger Hippy	5630	32	band	new americana	['new americana']	https://i.scdn.co/image/8a29689eb14571aaa0c76a2e253b5c92ec181d53
528t5c0zyuG9beehtth4Za	Finch	106730	50	band	emo	['emo', 'pop punk', 'post-hardcore', 'screamo']	https://i.scdn.co/image/49ccb00ee161c1411552bef63072623aa46342cd
7xbASS1kd4OAMYms7T3uo3	3 Winans Brothers	1166	23	-	-	[]	https://i.scdn.co/image/c530f713634d46d03def81f67b09a865fd394016
6t7nbFAc2dUa7oNu7kBOui	Michelle Williams	111759	58	singer	gospel r&b	['gospel r&b', 'hip pop', 'r&b', 'urban contemporary']	https://i.scdn.co/image/0c041c6dcaef9b03a7cc3e346e98cd34ce755b56
6WxegST7d2jCYjq7SR8Bds	Kat Edmonson	35905	47	singer	-	[]	https://i.scdn.co/image/eb1ce422b337c0c82ea34873685b054cce1ba6ff
6BF0bXbsdujMSMeFZBGcBq	Thomas Bergersen	128301	69	-	epicore	['epicore', 'scorecore', 'soundtrack', 'video game music']	https://i.scdn.co/image/821040496f31cebb75daec6bedc2c5fd9020b259
559WWygoFrpAD58V0PqVwO	Marty Stuart And His Fabulous Superlatives	2646	36	-	steel guitar	['steel guitar']	https://i.scdn.co/image/596e7d83d466f0cef4931c83be9b8876ce95b3a0
6nwh8AhPpbwOUnHZJWrHT6	David Allan Coe	369352	61	singer	country	['country', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']	https://i.scdn.co/image/5b4c5ca6ea4b423fe62b8207127d2f18537d8846
4E7AV8mtElSjHZP3xA9kyU	Luke James	94909	52	singer	deep pop r&b	['deep pop r&b']	https://i.scdn.co/image/fbbc79d64a3b499ec90953b8db543e369c602b13
2X6VbP5vxuup0exzZ8vhot	Matty Mullins	24180	46	band	post-screamo	['post-screamo']	https://i.scdn.co/image/6851e46f7d61e6850f6ea3f34b6414ffb193260b
6AnjHMqEAps8VJdHU8RykH	Imelda May	108907	51	singer	neo-rockabilly	['neo-rockabilly', 'rockabilly', 'swing']	https://i.scdn.co/image/5eb2761d01b8b599432ea5665c5d51247165f10b
0uI2HyW0eIbTbyH3S2XDHI	King Tuff	60389	47	band	freak folk	['freak folk', 'garage pop', 'garage rock', 'indie garage rock', 'modern rock', 'neo-psychedelic', 'noise pop', 'preverb']	https://i.scdn.co/image/e32f0f734e1fba663a3eb7c0ecd84b38a5726744
6b0TUydvuFHiCMET4SZ0L2	No Bragging Rights	12091	32	band	melodic hardcore	['melodic hardcore', 'melodic metalcore', 'metalcore']	https://i.scdn.co/image/445a8c66473863c70bedd542bfc94f196796a967
7x5rK9BClDQ8wmCkYAGsQp	Paolo Nutini	808388	69	singer	british soul	['british soul', 'folk-pop', 'neo mellow', 'neo soul', 'scottish singer-songwriter']	https://i.scdn.co/image/7e1d6d8856af16a2be2814b98831f4014c41eeef
6jP9Z7o6WlbYvKUOeO5SbP	Goat	61727	45	-	chamber psych	['chamber psych', 'neo-psychedelic', 'psychedelic doom', 'space rock']	https://i.scdn.co/image/1dd81f5322fec3cd762a5412cdb5779aa0ebe383
1tnjjbgszXYa8BbyTzwM0w	Whirr	27543	39	band	american shoegaze	['american shoegaze', 'dream pop', 'dreamgaze', 'indie dream pop', 'indie punk', 'indie shoegaze', 'noise pop', 'nu gaze', 'shoegaze']	https://i.scdn.co/image/2306cc783bd1a1e5f7c97326ec9bbf443a113982
3SFHOYvNfR3lK8EskFk4PV	Etheral Gust	465	50	-	atmosphere	['atmosphere', 'background music']	https://i.scdn.co/image/a649703bc6fad81c84351688bb95cce12651bd8c
1OVyBGCKn7vObVIVPXcmLa	Otherwise	55132	54	-	alternative metal	['alternative metal', 'christian rock', 'gymcore', 'hard alternative', 'nu metal', 'post-grunge']	https://i.scdn.co/image/c2d01d77e400f958a67127d6e5765e71879fee6e
3J5OtMrtDAw0IcanJR28Ya	Texas In July	75006	44	band	christian hardcore	['christian hardcore', 'christian metal', 'deathcore', 'melodic metalcore', 'metalcore', 'screamo']	https://i.scdn.co/image/6152df5d459f6db5c78bc2fca5dfdef216b6d19b
3DFoVPonoAAt4EZ1FEI8ue	Sir Sly	176534	60	band	electropop	['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock']	https://i.scdn.co/image/229622f4a137027099fa0e7f3d52c31cc55da572
6I8R5MFTlez7rHCsH4cx0u	Shellac	44209	41	band	alternative rock	['alternative rock', 'chicago indie', 'chicago punk', 'dance-punk', 'experimental', 'experimental rock', 'gbvfi', 'indie rock', 'industrial rock', 'lo-fi', 'math rock', 'no wave', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'post-rock', 'slow core']	https://i.scdn.co/image/b9e72e1576505bcd55e9be2f69b39ca64e856e9f
18H0sAptzdwid08XGg1Lcj	Death From Above 1979	165360	58	band	alternative dance	['alternative dance', 'alternative rock', 'canadian rock', 'dance-punk', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'punk blues']	https://i.scdn.co/image/9c9d1c4b8b096003bca4570a3b79242a8235a06e
4LhV33vJvXmFGSM3m5RzUR	Blake Mills	26503	47	-	indie folk	['indie folk', 'stomp and holler']	https://i.scdn.co/image/50f1f767633d979aca06fdaeac0844bbaeac8b91
7fFA5wvCHgJ4SIqCuIYFNm	The Earls Of Leicester	3881	28	-	banjo	['banjo']	https://i.scdn.co/image/e69a6aaebf4908dd6a8bcc3baf40775cd883d525
6emHCSoB4tJxTVXakbrpPz	Karen O	101677	57	band	art pop	['art pop', 'folk-pop', 'indie pop', 'indie rock', 'new jersey indie', 'new rave']	https://i.scdn.co/image/79db7489ce0ff4dd89226bb9a5e75a049355f1a1
1JbemQ1fPt2YmSLjAFhPBv	Chayanne	2989129	74	singer	latin	['latin', 'latin pop', 'tropical']	https://i.scdn.co/image/3bd57d6f674f1f8a88a7ddccd587ff37b93655fa
43LxSfgAU06YH9syb0eG7w	Sleepwave	8932	23	band	post-screamo	['post-screamo', 'st petersburg fl indie']	https://i.scdn.co/image/e95df7d615c4830aa6c1b7eb3acc6382d45dbe47
1xVWSPiw5B0OduIC0DSu3V	Delta Spirit	89515	47	band	folk-pop	['folk-pop', 'indie folk', 'indie pop', 'modern rock', 'new americana', 'piano rock', 'stomp and holler']	https://i.scdn.co/image/ac4dfa248155872e6d2ac21a80399b416aeff69d
5xQdu6vJP6leBN2eZTxIci	Heffron Drive	80538	42	duo	post-teen pop	['post-teen pop']	https://i.scdn.co/image/bec07412d0b870c7d0bd588a1d5b8fcbe2aeab83
1GLtl8uqKmnyCWxHmw9tL4	The Kooks	1705130	73	band	brighton indie	['brighton indie', 'garage rock', 'indie rock', 'modern rock', 'rock']	https://i.scdn.co/image/0a3dfed5bce0e6d14703011ec52a42ae719c0d4b
2jSGzJw0ebJLu7OLVSOcBP	Plan B	989793	76	rapper	latin	['latin', 'reggaeton', 'reggaeton flow', 'tropical']	https://i.scdn.co/image/eb21793908d1eabe0fba02659bdff4e4a4b3724a
2DalOaFXdbHCB4cyMJhQtR	Billy Childs	2172	21	-	-	[]	https://i.scdn.co/image/7daa4549ab83a6cc7306515df5390f2a67e4e458
