artist_id	album_id	release_date	release_date_precision
1Vvvx45Apu6dQqwuZQxtgW	40ALpz9wgXyOiyz5oHi83y	2006-05-23	day
5eyMzR1hYiEZtN2c9ly2kw	6xv4soedEKLMLzSpgWYuzf	2006-03-07	day
7Aq8lpLMSt1Zxu56pe9bmp	2LFRjzwf61Y7CIl54Kiq8j	2001-07-03	day
3RPYHNSwe3w0mtfJwKIN9P	5omNQt2A2LT0jgik6c7WOy	2006-01-01	day
0LyfQWJT6nXafLPZqxe9Of	1R1wQPBXxz3myMxigiE7YB	2014-03-06	day
45lorWzrKLxfKlWpV7r9CN	1BoZ0jn9YeLJvVWyh1ppp8	2006-01-01	day
457qPvtiBTIl6LR4dZiKZy	5FOYtDiDDSEXsJ6FAm6kQv	jun/20	year
1gsT5GesFZ2qkDkgPxMUA1	0ycRcvjNrQ5lhl3vnpp6wG	2006-07-11	day
4x3CdMQ3YjnPn4Evhyni5y	4PCQU5pErsJUnQXdFmsErB	2006-01-01	day
4eAOcbAXIF4BmbN6E1QIlw	5ZVHAwWTMUfqjtKjLrpOPo	2006-04-19	day
5a2EaR3hamoenG9rDuVn8j	0GxSuS75qN3igpjycrPNxT	2006-03-21	day
6O2zJ0tId7g07yzHtX0yap	74jYy3DtyTfSVyxQUcsTFF	2006-05-02	day
5UqTO8smerMvxHYA5xsXb6	57V5TA5DLxNvwPCPyXW1tB	2006-01-01	day
70BYFdaZbEKbeauJ670ysI	311sQUy4H8IFHsY9j8kx5q	2005-10-04	day
5KDIH2gF0VpelTqyQS7udb	4hW0Ey4Me41hKcmbygqhIL	2005-08-08	day
0LyfQWJT6nXafLPZqxe9Of	4VPv5mQDJ8elj8BD0pZ4ko	2006-06-12	day
7AsPubxWM5tfW4hTZEL3aP	66cyBjBDqSWQgh5Ix3geNl	2006-06-19	day
1P8IfcNKwrkQP5xJWuhaOC	1fWRJnKYVaE87br8un0TTK	2006-04-11	day
0LyfQWJT6nXafLPZqxe9Of	5qdgnf03QnMbuIWsVIbQuU	2018-11-30	day
2d3VHzlOEwXvmBdS4pzOPL	24M3MEsb8IvkTUX9PBV8Bf	2005-01-25	day
5vngPClqofybhPERIqQMYd	22lPla08LErk0XHBkUWq5f	2005-01-01	day
4tw2Lmn9tTPUv7Gy7mVPI4	3Hsqc0J5qdVYRS19Le923K	2006-01-01	day
2cyaobEho8uxhqLxwG7j6i	6vdKBEfGVskD7PM16Sn31Q	2006-06-05	day
3h25qUbua6H0dcBJgDPg5c	5vapjGGzuB67f9Ye1TBsHm	jun/20	year
7DhP3bGT7dzr1dCkkH5mTS	2aicwc87i5TtJYjnyVFB4q	2006-01-01	day
08yf5A2nS4XEeNvabDXqyg	0cTOvcvrbNiaiv4WXEUHzT	2006-06-23	day
2ycnb8Er79LoH2AsR5ldjh	4ZFuSmSto4VKVZ4glzep3j	2006-04-22	day
6eoJpTIlcuxJNjV5fDzDJH	7eJ3gMkhxf5aPpbeGkFdWh	2006-04-03	day
3MdG05syQeRYPPcClLaUGl	3qKmttMYDiDumiewIcyDdw	2006-06-20	day
1HaiS1sFo8qkc6tF5Mw1M0	4Mrl82Mr2qLsUsEUtapeVB	jun/20	year
77BL4malNaiSH99GMNvOka	60JSagRE72DQn8AF9HJ4Au	2006-06-12	day
2zRt0sfxNnqI8gLR7d8gWt	6Dy0CepjjLWylrHRKDcBPV	2005-01-01	day
0jx4hPtb5enLdBDdHKuSgf	6V4HmFAvqkasEgORxHaf18	2006-05-09	day
6Ha4aES39QiVjR0L2lwuwq	7ILiG3DoDAzoVszvDA9o08	2006-05-23	day
0LyfQWJT6nXafLPZqxe9Of	4Eg3OWjRimbAKiFP0zPuVR	2006-05-23	day
126FigDBtqwS2YsOYMTPQe	3W97WBA2zPIHh4o6SiHapo	jun/20	year
2MRBDr0crHWE5JwPceFncq	0I23whq0YCOR8Z7eDTZJFv	jun/20	year
1i4xi4ramy5BPYr2Bhf6sc	7bTPjauMgyD1vMvjlit6U1	2006-05-02	day
4yBK75WVCQXej1p04GWqxH	7q5LBgCP11FX8gYFVBMqi3	2005-01-01	day
0kW8IMLOb0dkOdilSpkvgL	0skhd4KwCSCkrFxAk5Gadb	2006-01-01	day
3EA9hVIzKfFiQI0Kikz2wo	66rPH3vtqyVKZobEzphXMA	2006-01-01	day
2JC4hZm1egeJDEolLsMwZ9	66w7Le16nwEVS3pNbAHDk1	2006-06-13	day
14H7ag1wpQOsPPQJOD6Dqr	5eqHucyy09GuijWam8RAja	2006-05-22	day
01Ppu7N8uYJI8SAONo2YZA	4KkOtgBFxbOPBshZYEzt0P	2005-10-18	day
6iDaoPZVgxrTkndDCisX8F	39Sd7IZSx6vUejzS14bLV7	jun/20	year
6Rw6QrPXqHRyJwdPtY6ArB	67gd1DVqQuzJ04s806806G	2018-03-30	day
2IAZ2xX1Ovh5jxhBWE7wda	5OIsdE2vGMjdcnOg1jSSWb	2006-01-01	day
6FD0unjzGQhX3b6eMccMJe	7KG4KPy9S7JfbLaXZlTQRG	2006-01-01	day
5uCXJWo3WoXgqv3T1RlAbh	39LGwjgf2oV1BlCPsuLp4S	2005-09-23	day
7FsRH5bw8iWpSbMX1G7xf1	1wRhBK4ubZMPanXtjFIi6V	2006-04-24	day
6v8FB84lnmJs434UJf2Mrm	5mTZbuqSxMGdR2enexvyCF	2005-09-23	day
1LB8qB5BPb3MHQrfkvifXU	1MZnBPyXV7wPlbqa0RzYdE	1977-10-08	day
1xlkcCr7PNHw2dRG1Gm6YF	17sdFYVIOThGRinGnV9YmF	2006-02-07	day
6kACVPfCOnqzgfEF5ryl0x	5TabR5rIBRxBD6XzWhCiBE	2006-05-23	day
3sMYEBy0CZFxedcnm9i9hf	59FI2caRl6SDXKvs8oXhHj	2006-06-13	day
0LyfQWJT6nXafLPZqxe9Of	4LAjLVlWVf6Nc6hCPYNckY	2006-06-06	day
3mvTAjG7rcyk7DQzLwauzV	3MF7PvmrMjEXGvA8fP3L6l	2006-06-06	day
5MO2kbaGGA2a8kL4c9qqHq	0qKDq3Ca3Hn08Qa5uz6dcx	2006-06-06	day
0xIChbcTsuYLueN1oEsX9v	3zzzFHWG6vnPnpZKcLd4Sb	2006-06-06	day
6IkgdsVcqxmyb5IayzxYm4	0rZio6o9QX9jGjY4UHBVQr	2007-04-16	day
0rG0AZBscc8S8q1ahIsasI	47UWu55GSTLJXgxGOKXWxm	2006-02-27	day
0LyfQWJT6nXafLPZqxe9Of	254f2ZfvOiUf7W8z1IfIMs	2018-09-28	day
0LyfQWJT6nXafLPZqxe9Of	08tPKOoXDnYC319EOvDPXV	2006-06-06	day
0k7Xl1pqI3tu8sSEjo5oEg	4LfEslRqPOv2ZOrW6KhhWr	2005-07-19	day
2QWIScpFDNxmS6ZEMIUvgm	1YhHEtOj1mhMz0769Fqa9Q	2006-05-25	day
61awhbNK16ku1uQyXRsQj5	2XkMFgR8qy32N8s1U1fL1B	2006-05-02	day
0N0d3kjwdY2h7UVuTdJGfp	2unbJ7dUr9mITQiMwWFqQD	2010-02-12	day
3LkSiHbjqOHCKCqBfEZOTv	2S7Gg4uwg8Xh7WC4abXpAK	2006-03-28	day
2BdkkHt4TvnCGcr6vT3Nbp	15mezMzjTvdoqoH8OTzQRN	2006-06-06	day
74aLweE8FHHf4yN5TWv1GM	5veCQlG4YCXgaHMq7USeVz	2005-09-26	day
6Fw3fZ0E0YfrIiiA8Bj4OC	3Xfd5BOLIhFzSBNiM7MBR6	2014-03-29	day
1oM1vgebNTCZmVYwC3YYl8	5r0yM6lfurAXZBUrNp0KXl	2006-05-30	day
1Tsag5J854qxeOo2apszug	5wwo3iPJ93pElRfHs97bea	jun/20	year
2DzRMyWgjuMbYvt5BLbpCo	7AnGF7p32IpTeDpbkc8uKJ	2005-12-13	day
20oQv3LStCKCjI9oQ0JNha	5JKUtyRAM1QoygOJ6RBxB1	2006-05-22	day
5eAWCfyUhZtHHtBdNk56l1	3QxX3NbWyLlLG6lP1xveL3	2005-11-22	day
3RNrq3jvMZxD9ZyoOZbQOD	1OzMlpOy3QYFYrnM9YShH9	2006-04-28	day
3TNt4aUIxgfy9aoaft5Jj2	3lgIiynXHTZYaSvS1ZrMxG	2006-01-01	day
7bVL3NrrQUCtBR1u8soLtt	0XDQSkzLq3Ld1yKPKKh6BY	jun/20	year
0LyfQWJT6nXafLPZqxe9Of	5D2CHiTlb8MXWJsZWXjkZf	2005-01-01	day
3zxKH0qp3nBCuPZCZT5Vaf	5EaEOUs3O1MZRicDMUIuqo	2006-01-01	day
3aQeKQSyrW4qWr35idm0cy	67kj88d9xbscqqG8EdMpIu	mai/20	year
1GLQkztSkVP6CbdQkvNfLj	4rGURT9rGi1BG1YYB5mHJF	2006-05-23	day
0LAYJEinJ2hxMoFmHloFRo	4mde5dgsyu4uPE1LKtzOVf	jun/20	year
4N5fp4zhTsVITZTVfsXpc2	3koPizaQfKKMX9Fbp8j7fz	2002-09-04	day
59fmHoaOxOnODm09irzD8H	5xthBsspClbmCumV1c1IEU	2019-04-03	day
6kFay2DQ5aZfeu5OsrF3Pw	2a956fCJ514kkxIsFX8Fec	2006-05-23	day
2vd2HnNh4pdYa9gDVHFjEu	2uZxUCOF9ImZSWC3TnDIc0	jun/20	year
2Q1FIPavG8WZF33kqIP3sy	4g0TGHOAnACPsqCwSoOR4m	2005-10-25	day
44NX2ffIYHr6D4n7RaZF7A	0YdHRHdFAcYXbQAfvNoIix	2006-03-03	day
16eRpMNXSQ15wuJoeqguaB	4HAqJpa6YWefRXdLVpk5S6	2006-04-03	day
50eWbXhi4dqiodRsW73spI	44I1f5tJVWmU6PVRt5iLo5	2006-05-01	day
6CQrZZn0g2ZNfIcXbi4pdo	41TDPEo8My8vZSxVtz5XOu	2006-05-16	day
2y8Jo9CKhJvtfeKOsYzRdT	6lRgrE7kp3GkkuZSnYdYAt	2005-09-27	day
2FcC4sDMXme2ziI7tGKMK8	3hhRkf54AIQsdKLMWTxVLg	2006-03-06	day
4yiQZ8tQPux8cPriYMWUFP	34y7m68F7rN9ou6m5GWohR	2004-01-01	day
0LyfQWJT6nXafLPZqxe9Of	7p0tAwZvsr3vZKNUog7kWf	2005-01-01	day
4sbB4Yy6Qig51pKCIKSLw3	1SjoMRWHa1yDBb7NWAAsNW	2006-02-14	day
4MWopTgyvixq0tNiFrVg0l	5G864T3Gd0LlUEQdw0iZiw	2006-01-01	day
3lLT23km6QvzYCojCXAYtX	0PBzC97o1tsxV6lT541U3q	2006-01-01	day
4zPGlyitRvJo7iz6OKlETa	6HgUpYksC2nqd3rDlLjqgs	2006-05-02	day
4U7lXyKdSf1JbM1aXvsodC	5UdHC0G64TmwovfaGY8U2P	2007-04-09	day
3cuVSUrq0yoSSP7gpvI6q1	7aLzlm5HAYrFDY9BOje39N	2008-06-10	day
4kAIRZipPTtTbZBTudxcEA	65X6CeYJHBmTvhjtfYmxVf	2006-05-26	day
6roFdX1y5BYSbp60OTJWMd	0os1Gz3XMM6dduZSMxVuXs	2004-08-17	day
0IdYRFTswLdsGwSnzOaGNF	60weSLM1kGohit7YIVAvHa	2005-09-01	day
73sSFVlM6pkweLXE8qw1OS	6a1HKhBFbyAz1Wxlemw2Cg	2002-01-01	day
7AjokpCIqf0gHMZJlodw2k	1vMsIRfn5FFj4Dha3qD311	jun/20	year
3FUY2gzHeIiaesXtOAdB7A	38dG1anRE06r3EckSoY2H7	2006-01-31	day
0REMf7H0VP6DwfZ9MbuWph	44IoacfwUkvviGnihTUv1X	2005-01-01	day
1DXylZlWbVvlckNqwvjTEt	5TaRM5AMl9QCAGgQQKi6Ra	2006-05-02	day
4S2yOnmsWW97dT87yVoaSZ	0bb9iLMHdUJhFIVwOars3P	2006-04-18	day
4GvOygVQquMaPm8oAc0vXi	3ew3fd33Lv0PB0ZbgqIbng	2006-04-07	day
2OgUPVlWYgGBGMefZgGvCO	0TYoFZEECtMXKsOxBopww8	2006-03-28	day
0gjPlahlSwc2Mxgty0a2Mo	05oHr9iIcXKEIhMe2S312a	2006-01-01	day
0IdYRFTswLdsGwSnzOaGNF	5OYkhSnpSoztkCKind5tap	2004-05-11	day
5eyMzR1hYiEZtN2c9ly2kw	6kfMhZYXTwm9HGMJuLl7HO	2005-04-19	day
5me0Irg2ANcsgc93uaYrpb	2M6rjUsC2T3KJ8Ku2uTTQG	2005-12-09	day
4hVcxmC7igpot32EzQf7IR	13Yxiwc6ETb76A6U9VUiZ4	2006-04-25	day
2gBjLmx6zQnFGQJCAQpRgw	4HoOCDgXlVRn7WfRtn4fMC	2005-11-25	day
65c5si0ePAwkOCn4M35Ho7	4sceISkCvRuDbd74AtKeEH	2006-01-01	day
1rXr1ZnvbRoYBaedIl9v4v	66V96iFEFzbEhsZwyymqQe	2006-04-18	day
5fJsY7afrbsyzJj9wdzJMh	0GERlfOuy87BuTAcwuO5Kb	2006-01-01	day
7mnBLXK823vNxN3UWB7Gfz	6jJKeu4hPomUuMOM6iGVzQ	2006-05-02	day
5JqX1glXPg6428ubI1w72i	1jcVHOTgDFDb5nLh2wTCaR	2006-03-29	day
67HNxzMi851bSGexRUBtgn	4pREIY1QHH39GECBecj9g8	2006-02-27	day
2o5jDhtHVPhrJdv3cEQ99Z	19yKT1OYqMwHzsOvyq6drL	2001-04-25	day
3kbBWco9PZ5eSQsNScwG6U	3jKdxSwYf8UkDhIOIXbwku	2006-04-10	day
3iTsJGG39nMg9YiolUgLMQ	1aQLzebvQ37a3jexUxrhVt	2006-04-03	day
40eFQCvXqWi6vdTXDWAJmI	2A6au3CJl57W8wAReUHChp	2015-06-01	day
4hj6ZZxaiKvG5GU3PYf7Gh	6T8e0oq78NNPQqXtRR5kqF	2006-01-01	day
5pKCCKE2ajJHZ9KAiaK11H	4FyGpObwABjn0o8Tdp7AZz	2005-08-29	day
6MaIFcQgc3Buqm4eCu3yU8	6MhlTSrGKrj2Y4vKNZN4mH	2006-01-01	day
0LyfQWJT6nXafLPZqxe9Of	2csqErM4P8dVNkdYiaZnPi	2006-04-04	day
6wWVKhxIU2cEi0K81v7HvP	3PrS5X3QNdDUlBIE4bz6J2	2005-10-28	day
5gWhlJBlLQGLOgYWO8lwCU	74yFkEhmk3CQne0pfSaUSm	2006-04-11	day
02uYdhMhCgdB49hZlYRm9o	5mCunsrgsltXtI60XChYA0	2006-04-11	day
1BxqJ6pOCi8mkSjCbFYjpW	01wn5MrXTUWjdYTLYC2wqU	2005-12-13	day
5n71fmAB8Un2IfAPn64erN	77vtFRBkyaKfj899Gp0xZ4	2006-03-21	day
3SFVchRRMmFuOi3Azi0vTo	0h0kVb1McMyGq1uqKzHtHD	nov/20	year
4Cedjq5BQL3MhapRvDpFED	5yIiFmVkza1N3ddMtftxIZ	2008-04-15	day
3PihHGdkeI7CBvqoMUIMdT	09E3QlsDqcy2c3jCZX5M6a	2006-01-01	day
1OmdWpAh1pucAuZPzJaxIJ	6aMjOuCll9ckmcDB6UXgLs	2006-04-11	day
0LyfQWJT6nXafLPZqxe9Of	3iNxjRF5o7pHtYgpXFos9C	2006-03-14	day
2S9W9aSAd7e5mp8WqWxN2h	4BPk3LHOtllvzwljCIvbkv	2005-01-01	day
1CLovRjQtVClwjP8UIEUAG	1jGjedxzpLjNI6Sgiu0bys	2016-10-08	day
7FBcuc1gsnv6Y1nwFtNRCb	6W6pGKjcVJVwbGHy2YRoeO	2006-03-17	day
4AllEJE7mVkhhyUV6DjqPz	5PE3OnyEPOlTShpjij8Wfp	2005-11-08	day
4KZ6qvHEY7prblYD2VrOd3	1ffKd5seZrA0wAKhkKMqjG	2006-01-01	day
7vkiEK5D7Gf0z4M1Va0CXD	6zEs08qr7CUuahpM2o0Ldn	2006-01-01	day
0S1SjYebdSaiMpI8xSW2Wb	0ucJF6IWKYlTXFmWJH4SNR	2006-03-07	day
0LyfQWJT6nXafLPZqxe9Of	0yGczcRxl9vTA4fSTr3jRQ	2009-10-01	day
0LyfQWJT6nXafLPZqxe9Of	5GUrIS6mlz9kfnnSsit3DT	2005-01-01	day
1Lvrnoz3ZKzzrBuZ446e6P	1Amq10q1hRRhOeyP089VCS	2002-04-03	day
6RZUqkomCmb8zCRqc9eznB	7cfTTszDP3KgMjtxhE8Re7	2006-03-13	day
6TZ5t4kclsmGWHqb3mGyha	2GgeV96Qvn6ykh0x66PwVs	jun/20	year
7mQilAy42MqNPqUFqK4Z0o	1yQ0cb98dIuiEN7wMK3DKk	2006-04-04	day
7jy3rLJdDQY21OgRLCZ9sD	2eprpJCYbCbPZRKVGIEJxZ	2005-06-14	day
0X380XXQSNBYuleKzav5UO	1PuCoaLQNyCeaLBgGtNyW3	2005-05-02	day
6FXMGgJwohJLUSr5nVlf9X	1X4zW7kIY8bQHO9gDTsIVh	2006-03-27	day
5W5bDNCqJ1jbCgTxDD0Cb3	4FY7wWJFDXZZHugn6CAId9	2006-01-01	day
3iDD7bnsjL9J4fO298r0L0	2oO4mHWC3q2dsiY60k1Zn3	2006-03-21	day
6Uh8uJyN9g7oFjDK16nJgb	1UnAHcFabsZQnZbPQRuwq8	2005-01-01	day
30sqtiTKIb1oDve0SdYayT	3B3gJszXnaDZMz8YVRZ1J2	jun/20	year
0u6b6Qa5VJEvr3SgzzeVOB	427SIyDBUJ8diSTvwh6XBz	jun/20	year
0W2XAE5AnBWqcGNhfupEOU	2wMzDXOaSQnRJQ3PcuTSGG	2006-03-15	day
6KO6G41BBLTDNYOLefWTMU	5RIaPLtgEKqhRjLO5KHZfo	jun/20	year
3rs3EOlJ8jyPpdGiQ9Mhub	6uW6SpZHEJAgu91uiBzdM1	2006-11-14	day
39mHYiNmLR7p8PXNG8Wll6	6y9AdbqYziDJmcLSyyOsGO	2006-01-01	day
126FigDBtqwS2YsOYMTPQe	1FPDKmotHS1ESWAgjUEqh2	abr/20	year
3q7HBObVc0L8jNeTe5Gofh	2pidzXTaHV4WaIJYRxKDCH	mai/20	year
6gbGGM0E8Q1hE511psqxL0	6N5YwyGWm8gWuBCecfnEps	2005-09-05	day
3jOstUTkEu2JkjvRdBA5Gu	4D8A8M0NJjEdQhusawyeDz	2005-05-10	day
4hqDqHtBlgxXpLXVYf7c8L	12FtN2jVDH4EDlEjzfI6Ku	2005-01-01	day
2Fg4p216PH5hvVZWbWCguK	1MypPcqNHnYnWrgeTjhlf4	2006-03-28	day
45a6gCQWq61lIUDmr1tKuO	5wLh7wfNzSjV0hEtVTwNUw	mai/20	year
1UTPBmNbXNTittyMJrNkvw	6Dx1pg8UVVauDZajxg62RA	2004-10-26	day
51Blml2LZPmy7TTiAg47vQ	5PQPur1PEZFDkI0AXbxFlB	2004-01-01	day
0oBEeN6BCxEgMogzThqrPf	0mX8aXMM7nYOGUTGcTEeZH	2004-04-20	day
0NbfKEOTQCcwd6o7wSDOHI	0B3EJmqfYSSsZ2ulcYehs8	2006-03-21	day
0yLwGBQiBqhXOvmTfH2A7n	6ilBwRWtEedIQu4Q0YyIux	jun/20	year
3jnoH2xrhvxUgeN2rrudHL	2P5omMI0SDu3lWiSenca1h	2006-01-01	day
6Le23Aqwqi28fQUzfv4dHY	7FXiNR2CnfSWJxjsVFUa8k	2006-03-14	day
2yzxX2DI9LFK8VFTyW2zZ8	1uJrKo3W0dGgmSM5FBMsbE	2006-03-06	day
3nFB4eMP5gdqee2eQb8nZb	3B9MzXXUxN220d67ev3g6R	jun/20	year
5BKsn7SCN2XmbF7apdCpRS	1R77epa6N8qyWYFCa41S9f	2005-08-17	day
6lx6XS8umFqYRVbBErx9fE	6kuqwsPP3l2fblLrCzOn1S	2006-01-01	day
3qf2YoifC68WTsMv1YIGmh	2zm0Yp9NdCR9A00leXBLLx	2006-02-28	day
0LyfQWJT6nXafLPZqxe9Of	6p3UbZZSaioy19ewR9p8vS	2005-09-27	day
7guDJrEfX3qb6FEbdPA5qi	3gvuqyyvdMS8CbEwTLu5uL	2005-10-28	day
2OqENqJFXPORP4BUGnu2Qq	50IGxoaKeNarzpMCO7wvuU	2005-10-18	day
0LyfQWJT6nXafLPZqxe9Of	7JR7tGOAvqFSpVmDlCzHIJ	2005-09-27	day
6GI52t8N5F02MxU0g5U69P	4K5uzGh8nePgmYndbOqjV1	2005-10-31	day
0TnOYISbd1XYRBk9myaseg	4y8v2mnHITUR0Vi2HSAh4F	2005-11-15	day
1eClJfHLoDI4rZe5HxzBFv	23AlqB5XhYEfK7l0iZ4bbk	2005-11-29	day
0epOFNiUfyON9EYx7Tpr6V	1HQ61my1h3VWp2EBWKlp0n	2006-01-03	day
4I2BJf80C0skQpp1sQmA0h	1hS6jLMAAtF4UDOucCewKR	jun/20	year
4v7z4d0nyIY3mWGz1AXoK1	3sOQD24LsVLVzXqWrKvJ4F	2003-01-01	day
0UWZUmn7sybxMCqrw9tGa7	2HbvQeJXke68tjwOcsj8ne	2004-01-01	day
5eAWCfyUhZtHHtBdNk56l1	0cn6MHyx4YuZauaB7Pb66o	2005-05-17	day
0alRw2BasYQZdFSJLfLbIY	3CukGclTuHn6JRBvWsjaer	2006-01-01	day
34UhPkLbtFKRq3nmfFgejG	2tOH9IbHlUABFGOBMGRdQK	2006-03-06	day
6cLEWhEKQl6nAvgr60M7zC	7pAoYBc71YIalqSW5EmNd1	2006-01-09	day
0vYQRW5LIDeYQOccTviQNX	5KVO8P4r9ocHVzqGOWvfiF	2006-03-07	day
3jMKaRcgP7NA0uXb45JbXB	7KlJf0bdU4CSJuFD1Kldna	2006-03-07	day
3DiDSECUqqY1AuBP8qtaIa	4KCe4KPxUSyKPLu5a6mDVg	2005-10-11	day
3eqjTLE0HfPfh78zjh6TqT	29HIscCMZKDTvGBWOQgbyf	2006-02-28	day
77HU1Zb1VDIFvWKteJii0E	01m3EzPehzCnh4CKgxJKVn	mai/20	year
7352aRY2mqSxBZwzUb6LmA	65G0BpV00GmLi5WUCeWdvT	mai/20	year
3huVQoEWdqUTvlYpFVUHcF	23n4BKULHZAfllMXMzRC3K	2005-09-13	day
3nJWBJvK7uGvfp4iZh9CkN	3cJE7FR4nYlCE00wqqRcQi	2004-11-02	day
0wNZd1CMOsFZ0TiBhlqjD5	73345VRjrPxH4Yk5d900H9	2006-01-01	day
6jRB26bKqu2xeqibQEnLfP	6O8z8zIzewLflEfKXEzy9i	2006-02-28	day
23xTTTcfVHvWRIPiDAOAE4	2u4aEovXfgB3EMfWpEd03g	2006-01-01	day
5cCgzhFyRJVydeO23BqgLG	79IVbDVMkef8jqxosbKcL2	2006-02-14	day
2tbxcCCM7A71cmkzuB8lyH	0V8F1wb5fGAFAox69whjqT	2006-02-28	day
56OMwqr8qaLIRH4ZrvvdXq	5ahTZ7j6p5O3GOtXD00Q2L	2006-02-21	day
57ylwQTnFnIhJh4nu4rxCs	2plU2CI4O7SwXAhp2gPucY	2006-02-03	day
6G7OerKc3eBO9sVkRNopFC	2ErZHHnKWGdpUWCwYLjHxU	2006-01-24	day
3XlIhgydjvC4EniPFZT20j	6KWsBlO7JuCY50F4StuSng	2005-01-01	day
47opbYEKDjXnRk9uLscp11	64proknDreMseIw47loqez	2005-08-29	day
51J0q8S7W3kIEYHQi3EPqk	3Wf5tFJKX2SZWiYnAgfkGW	2018-09-28	day
3dEDgYlCp3Ag2V9qzyWR9c	2pB1M729BJC6FRFxgWNuHk	2015-04-01	day
6spXkXEP6teMn2cu9sWbBR	0NztzzTw455FsNpz7XKEAh	2006-01-01	day
1GxkXlMwML1oSg5eLPiAz3	0KK6xo3C9WXTdkuj6n3ZUB	2005-11-15	day
1YwfENKEZrowcmtR1nALZn	1T6rgbl3cemngWpcLC99MH	2006-02-21	day
1dIdBZaaHRW2bDTkHNfWln	0iFKQKmkSxKjoKvI6j45to	2005-10-18	day
5PokPZn11xzZXyXSfnvIM3	2hOY4rDu51XSBvtwfWgSmz	2005-03-22	day
3g2kUQ6tHLLbmkV7T4GPtL	1z0O8lKuQRs974S8wcRiAs	2005-10-04	day
7FBcuc1gsnv6Y1nwFtNRCb	3DuiGV3J09SUhvp8gqNx8h	2004-06-08	day
4STHEaNw4mPZ2tzheohgXB	0XcNHzWiVE1RAQrQ4tvtOZ	2005-09-12	day
2bA6fzP0lMAQ4kz6CF61w8	4SOpJPkpAO8FT9n4sbmnoT	2005-01-01	day
4F84IBURUo98rz4r61KF70	39CQ9tlFmcmE2pN6PkJWvZ	2005-06-06	day
7oPftvlwr6VrsViSDV7fJY	2lybymL3xuzBGH9vsUnhai	2005-11-15	day
2ziB7fzrXBoh1HUPS6sVFn	0HQhToIjonHnJRRPN4jeJU	2005-01-01	day
1zhIzONVRlTfD1VQRauHMl	16WEf7hEvArHEBH0Y1uIlx	2005-01-01	day
1f2e3RQf7LHOum8NU61q0R	5QWUi97BWRiWm0rtRfQRNT	2004-01-01	day
6CxZzQFUTM6AzgluGwtq5w	28HcjLBR5KSz5QrnRz7kSP	2005-09-13	day
0h1zs4CTlU9D2QtgPxptUD	3MXgh2NutxVsZvxHaNZG2s	mai/20	year
3RwQ26hR2tJtA8F9p2n7jG	6w26G95G6HejT7ve6TzTOU	2006-01-01	day
1LZEQNv7sE11VDY3SdxQeN	29yxFxhDBEdWRp2xQGPBvV	2005-11-28	day
5yhxqYI0JBwUKfXpSEjiM8	2glaHzFbF5EZfZLqWFQgil	2006-01-31	day
7bvcQXJHkFiN1ppIN3q4fi	6O0QKBENHPmifQwLZZGnqM	2004-01-01	day
2iojnBLj0qIMiKPvVhLnsH	7sPfDVisrecDYGwiwXeEgW	2005-07-26	day
22bE4uQ6baNwSHPVcDxLCe	0iNEq215lnkrOBerzRIByM	2005-09-05	day
0LyfQWJT6nXafLPZqxe9Of	1OaIwAuOiwujt7mlst3CAR	2009-08-21	day
6rJqqRce0Kvo2dJUXoHleC	1jafIRrPVaBkcwl3TC0C8T	1980	year
5sidXrUOpoWeMD8Ny2yI4e	6hgsCWzdENmvMkOudomUQB	2006-01-24	day
5bDT084L9uerDDCE9Uzoan	459ZjCdjlYYRARycBpEm2B	2005-01-01	day
6vbY3hOaCAhC7VjucswgdS	6LKbX6fsiMtw6xP4TgsY9Q	2005-10-03	day
76dDIM8amCY58U3uvr1Rw1	3BdYyE3fGjlxd1FOpY6JWH	2006-01-24	day
762310PdDnwsDxAQxzQkfX	57o8ROknLhGAxhiLKTOwSt	2005-10-13	day
3gXBSTN4jNAriAJxLfD3Kq	5dfObPTfPXhFzAcdrrIQ89	2015-10-30	day
4PrinKSrmILmo0kERG0Ogn	7lxPWM0F06HwejiYAroSha	mai/20	year
4rulVipLmUL2Mg67SIUmCO	2G5DerLgpBRGRb7oq53DJ4	2006-01-01	day
3utxjLheHaVEd9bPjQRsy8	4nYsnQpTAQaPzrPc6rOsBN	mai/20	year
41btkKEfOGIHsd7WNahMCi	0xYl94Jh6bfGUyhC4OYxyd	2006-01-10	day
1MoTQkT42sMGwzJs0u46p0	1zwEN9cLtWg39zFJnj8brt	2004-12-10	day
76XE4h4VXk8KbLJallt9Ym	3ZXwBZJoYsgbBYmWLJmi8G	2014-02-12	day
7jmTilWYlKOuavFfmQAcu6	2Y7JkIfnrDkFphHTqp334i	2005-09-08	day
3jwm6OBdUY5xzFiFIPhMHu	2NsZtOc6ZnptK97xt3Sh3n	2005-02-06	day
6B5c4sch27tWHAGdarpPaW	1C5xrwfzgDM0hz7Kb035V3	2005-01-01	day
6HySSUk2KthFj3bd9R61ql	2uefLvb1JxgvWT6Tvbfw6T	2005-11-22	day
2RTUTCvo6onsAnheUk3aL9	5ummoakdV67zKupzNi8Rey	mai/20	year
4vRSocKbGh7PsQrYRDVMEF	0coRi1BhwR0KSFR2tF0cNG	2005-01-01	day
6olE6TJLqED3rqDCT0FyPh	3HbbNIaMX1NZqAvh3GQhb7	2005-01-01	day
